20120201	681909	y41659379686	1	2	0551	0551	0551	0551	01:26:24	01:26:31	7	1	796
20120201	930485	y26965480151	1	2	0551	0551	0551	0551	06:42:49	06:45:11	142	1	165
20120201	1154195	y35359569967	1	2	0551	0551	0551	0551	08:24:44	08:25:52	68	1	599
20120201	975224	y60562861724	1	3	0551	0556	0551	0556	00:11:14	00:11:43	29	1	833
20120201	460195	835520	1	1	0551	0551	0551	0551	00:17:09	00:17:22	13	1	192
20120201	962432	y60979094345	1	2	0551	0551	0551	0551	07:14:55	07:15:51	56	1	4
20120201	1253854	y25351918880	1	2	0551	0551	0551	0551	07:25:24	07:26:28	64	1	825
20120201	702450	y27728925267	1	2	0551	0551	0551	0551	07:31:54	07:33:06	72	1	190
20120201	1234935	y24373134185	1	2	0551	0551	0551	0551	08:11:35	08:11:42	7	1	459
20120201	231893	y58057949699	1	2	0551	0561	0551	0551	08:32:59	08:36:32	213	1	8674
20120201	1245906	8839837	1	1	0551	0551	0551	0551	08:17:44	08:18:20	36	1	80
20120201	1204110	510396	1	1	0551	0551	0551	0551	08:28:55	08:30:17	82	1	216
20120201	992781	y26700411004	1	2	0551	021	0551	021	06:33:36	06:38:15	279	1	452
20120201	707241	y35359680063	1	2	0551	0551	0551	0551	07:16:09	07:17:28	79	1	487
20120201	736170	y38871995667	1	3	0551	0551	0551	0551	06:20:27	06:20:34	7	1	210
20120201	1248589	y57772053564	1	2	0551	0551	0551	0551	08:42:19	08:43:09	50	1	40
20120201	1245906	3682929	1	1	0551	0551	0551	0551	06:32:29	06:32:38	9	1	266
20120201	976581	628906	1	1	0551	0551	0551	0551	07:53:16	07:55:04	108	1	40
20120201	313590	y41664590717	1	2	0551	0559	0551	0559	08:07:47	08:09:16	89	1	676
20120201	1014227	y25633184634	1	2	0551	0551	0551	0551	08:20:45	08:23:24	159	1	126
20120201	993519	y27740333979	1	2	0551	0551	0551	0551	08:37:39	08:38:28	49	1	785
20120201	262760	y61272138656	1	2	0551	0551	0551	0551	07:58:44	07:59:01	17	1	464
20120201	468875	y35365320208	1	2	0551	0551	0551	0551	04:47:20	04:47:36	16	1	510
20120201	757588	1326985	1	1	0551	0551	0551	0551	08:31:21	08:32:08	47	1	182
20120201	756312	y22903597473	1	3	0551	0551	0551	0551	07:47:16	07:49:21	125	1	764
20120201	292029	y60563996809	1	3	0551	0558	0551	0558	07:56:44	07:57:19	35	1	837
20120201	444647	1347665	1	1	0551	0551	0551	0551	08:32:07	08:32:57	50	1	112
20120201	1318766	y26021017282	1	2	0551	0551	0551	0551	00:37:02	00:37:29	27	1	152
20120201	422916	579831	1	1	0551	0551	0551	0551	08:04:06	08:04:50	44	1	590
20120201	391892	y22481871651	1	3	0551	0551	0551	0551	23:40:02	01:06:39	5197	1	655
20120201	440497	y27311920917	1	2	0551	0551	0551	0551	07:56:46	07:57:05	19	1	1
20120201	815449	975703	1	1	0551	0551	0551	0551	07:00:30	07:00:38	8	1	163
20120201	1293397	y21211620193	1	3	0551	0551	0551	0551	07:32:55	07:33:07	12	1	684
20120201	1273937	1014747	1	1	0551	0551	0551	0551	01:29:43	01:29:53	10	1	37
20120201	1326959	y27040790659	1	2	0551	0551	0551	0551	07:42:13	07:42:52	39	1	357
20120201	490056	y26020572670	1	2	0551	0551	0551	0551	08:11:10	08:11:45	35	1	496
20120201	490863	y40971832154	1	2	0551	0551	0551	0551	08:14:54	08:16:41	107	1	299
20120201	1037724	y60913186790	1	2	0551	0551	0551	0551	01:25:26	01:27:12	106	1	91
20120201	815110	407590	1	1	0551	0551	0551	0551	03:45:34	03:45:43	9	1	660
20120201	832962	y27671937063	1	2	0551	0551	0551	0551	06:18:37	06:19:13	36	1	244
20120201	1325669	y57553761049	1	2	0551	0550	0551	0550	07:39:55	07:43:46	231	1	175
20120201	429052	539444	1	1	0551	0551	0551	0551	07:32:25	07:33:00	35	1	2483
20120201	815449	411660	1	1	0551	0551	0551	0551	06:32:28	06:32:49	21	1	196
20120201	1314859	y60559169308	1	3	0551	0551	0551	0551	08:10:26	08:10:37	11	1	107
20120201	811227	8582593	1	1	0551	0551	0551	0551	00:09:30	00:12:55	205	1	383
20120201	1039579	7711268	1	1	0551	0551	0551	0551	05:08:26	05:09:06	40	1	355
20120201	501699	5666142	1	1	0551	0551	0551	0551	08:48:54	08:49:37	43	1	303
20120201	1324593	749290	1	1	0551	0551	0551	0551	08:47:47	08:48:32	45	1	515
20120201	821662	y27740179265	1	2	0551	0551	0551	0551	08:28:46	08:29:16	30	1	457
20120201	497429	y25281889144	1	2	0551	0551	0551	0551	08:17:31	08:18:38	67	1	4514
20120201	832638	4370008	1	1	0551	0551	0564	0551	08:36:09	08:37:23	74	2	316
20120201	1039103	y27824016046	1	2	0551	0771	0551	0771	00:23:12	00:24:47	95	1	722
20120201	1329063	y26965767298	1	2	0551	0551	0551	0551	04:16:22	04:16:26	4	1	438
20120201	502226	y36459578779	1	2	0551	0559	0551	0559	06:51:18	06:53:34	136	1	212
20120201	1317125	5293886	1	1	0551	0551	0551	0551	05:44:53	05:46:40	107	1	823
20120201	1321658	y27729229515	1	2	0551	0551	0551	0551	00:21:49	00:23:44	115	1	258
20120201	1285722	y27040653697	1	2	0551	0551	0551	0551	00:10:40	00:10:52	12	1	295
20120201	830126	y25432862883	1	2	0551	0551	0551	0551	00:09:09	00:10:38	89	1	371
20120201	1278589	y25364112355	1	2	0551	027	0561	027	06:08:42	06:09:19	37	3	51
20120201	1042938	y36759378412	1	2	0551	0551	0551	0551	07:51:47	07:52:37	50	1	393
20120201	1290014	542497	1	1	0551	0551	0551	0551	00:23:12	00:23:32	20	1	224
20120201	486952	860121	1	1	0551	0551	0551	0551	08:24:29	08:25:41	72	1	408
20120201	843899	y41671588204	1	2	0551	0551	0551	0551	08:03:54	08:04:10	16	1	7
20120201	1318170	y25432662543	1	2	0551	0551	0554	0551	08:16:46	08:17:21	35	2	755
20120201	1336180	7977466	1	1	0551	0551	0551	0551	07:38:54	07:40:11	77	1	771
20120201	30583	y35646550752	1	2	0551	0735	0557	0735	23:55:33	00:00:10	277	3	360
20120201	573307	y27035987721	1	2	0551	0551	0551	0551	08:32:07	08:32:42	35	1	124
20120201	1032227	5699605	1	1	0551	0551	0551	0551	07:59:22	08:00:08	46	1	131
20120201	1295957	y27341127430	1	2	0551	0551	0551	0551	07:52:48	07:53:20	32	1	123
20120201	816276	y40972161742	1	2	0551	0551	0551	0551	08:09:59	08:10:40	41	1	500
20120201	830126	y27040389482	1	2	0551	0551	0551	0551	08:23:22	08:24:40	78	1	689
20120201	12985	y57554325613	1	2	0551	0551	0551	0551	06:44:29	06:44:47	18	1	464
20120201	46259	y27040764444	1	2	0551	0551	0551	0551	06:59:43	07:00:20	37	1	793
20120201	544644	y57765749147	1	2	0551	0551	0551	0551	08:26:15	08:26:37	22	1	23
20120201	864978	3503221	1	1	0551	0551	0551	0551	08:33:43	08:34:01	18	1	2705
20120201	861864	5755666	1	1	0551	0551	0551	0551	02:13:51	02:14:23	32	1	9906
20120201	17357	y61265488516	1	2	0551	0551	0551	0551	23:59:28	00:04:30	302	1	814
20120201	44576	y21218675150	1	3	0551	0551	0551	0551	07:53:18	07:53:50	32	1	25
20120201	801638	y22500597666	1	3	0551	0512	0551	0512	08:17:29	08:18:43	74	1	212
20120201	1314461	5665758	1	1	0551	0551	0551	0551	08:45:38	08:46:15	37	1	669
20120201	1043212	y60559100204	1	3	0551	0551	0551	0551	07:16:38	07:17:02	24	1	705
20120201	520228	5625552	1	1	0551	0551	0551	0551	00:41:15	00:42:15	60	1	155
20120201	557011	y36066969261	1	2	0551	0556	0556	0556	00:20:04	00:29:05	541	3	52012
20120201	36737	y41671642615	1	2	0551	0551	0551	0551	07:26:48	07:29:48	180	1	652
20120201	563600	y61959525594	1	2	0551	0551	0564	0551	08:21:04	08:22:34	90	1	1081
20120201	866191	y61495417733	1	2	0551	0551	0551	0551	02:17:03	02:17:24	21	1	257
20120201	573844	3872501	1	1	0551	0551	0551	0551	00:07:01	00:08:27	86	1	4961
20120201	539940	11697	1	1	0551	0551	0551	0551	00:49:24	00:50:22	58	1	202
20120201	569211	872413	1	1	0551	0551	0551	0551	00:52:53	00:54:32	99	1	512
20120201	579109	y27034842360	1	2	0551	0551	0551	0551	07:44:35	07:44:53	18	1	560
20120201	6862	y27729203720	1	2	0551	0551	0551	0551	08:19:34	08:20:24	50	1	442
20120201	20807	y58246372836	1	2	0551	0551	0551	0551	08:15:13	08:15:30	17	1	432
20120201	80544	6450759	1	1	0551	0551	0551	0551	07:13:19	07:13:38	19	1	477
20120201	108923	960343	1	1	0551	0551	0551	0551	07:41:40	07:42:03	23	1	426
20120201	47886	y25600484743	1	2	0551	010	0551	010	08:50:32	08:52:28	116	1	292
20120201	558763	y27671755595	1	2	0551	0551	0551	0551	00:13:03	00:13:14	11	1	567
20120201	845423	200090	1	1	0551	0551	0551	0551	08:31:07	08:32:00	53	1	531
20120201	90773	y36066373393	1	2	0551	0551	0551	0551	01:08:27	01:08:55	28	1	205
20120201	562360	3431646	1	1	0551	0551	0551	0551	00:59:24	00:59:48	24	1	419
20120201	858068	518620	1	1	0551	0551	0551	0551	01:36:53	01:37:36	43	1	8403
20120201	47571	y60558988673	1	3	0551	0551	0551	0551	08:07:13	08:08:02	49	1	228
20120201	523063	864383	1	1	0551	0551	0551	0551	08:32:29	08:33:39	70	1	393
20120201	865971	1036130	1	1	0551	0551	0551	0551	02:21:05	02:21:26	21	1	259
20120201	847948	y61259006138	1	2	0551	0551	0551	0551	00:06:54	00:07:23	29	1	248
20120201	573265	y26020855421	1	2	0551	0551	0551	0551	08:06:59	08:07:45	46	1	66
20120201	579109	y26959628172	1	2	0551	0551	0551	0551	08:29:57	08:30:09	12	1	513
20120201	844776	y36765845222	1	2	0551	0551	0551	0551	06:11:11	06:12:10	59	1	690
20120201	557292	y27033907216	1	2	0551	0551	0551	0551	00:05:38	00:11:10	332	1	48
20120201	83725	y27665953603	1	2	0551	0551	0551	0551	07:38:20	07:38:38	18	1	282
20120201	166998	838303	1	1	0551	0551	0564	0551	08:21:53	08:22:19	26	2	213
20120201	625512	y40970734757	1	2	0551	0558	0551	0558	08:36:16	08:37:32	76	1	280
20120201	622873	1325796	1	1	0551	0551	0551	0551	07:33:32	07:33:49	17	1	644
20120201	111659	y36460493749	1	2	0551	0551	0551	0551	07:56:44	07:57:27	43	1	38
20120201	190178	y27671602344	1	2	0551	0551	0551	0551	08:11:33	08:13:20	107	1	760
20120201	628546	y27728679938	1	2	0551	0551	0551	0551	04:19:03	04:23:11	248	1	401
20120201	117261	y27736300026	1	2	0551	0561	0551	0561	06:36:32	06:38:21	109	1	263
20120201	94984	y57771629161	1	2	0551	0551	0551	0551	06:28:29	06:29:07	38	1	74
20120201	76126	y27036548981	1	2	0551	0551	0551	0551	07:10:23	07:11:49	86	1	317
20120201	199002	y27665360584	1	2	0551	0551	0551	0551	07:36:41	07:37:03	22	1	597
20120201	505658	y26959629005	1	2	0551	0551	0551	0551	01:14:28	01:15:32	64	1	111
20120201	43862	y21554302974	1	3	0551	0551	0551	0551	01:41:20	01:41:24	4	1	43
20120201	2828	y21486616173	1	3	0551	0512	0551	0512	07:19:55	07:20:09	14	1	189
20120201	860690	y36072189840	1	2	0551	0551	0551	0551	07:30:43	07:31:03	20	1	266
20120201	46259	y25080474714	1	2	0551	0574	0551	0574	08:13:45	08:14:23	38	1	54
20120201	622297	334440	1	1	0551	0551	0551	0551	00:16:00	00:16:14	14	1	142
20120201	197026	y22553130223	1	3	0551	0551	0551	0551	07:16:48	07:17:20	32	1	79
20120201	113224	y27739876165	1	2	0551	0551	0551	0551	00:02:53	00:03:48	55	1	784
20120201	111497	823610	1	1	0551	0551	0551	0551	08:02:56	08:03:20	24	1	35
20120201	71590	3688110	1	1	0551	0551	0551	0551	03:55:41	03:57:50	129	1	9025
20120201	194340	y33521769695	1	2	0551	0558	0558	0558	08:00:24	08:00:44	20	3	276
20120201	90488	y27740256685	1	2	0551	0551	0551	0551	00:20:47	00:22:17	90	1	358
20120201	119812	y26148256660	1	2	0551	0551	0551	0551	07:42:23	07:42:29	6	1	414
20120201	69127	46914	1	1	0551	0551	0551	0551	00:00:15	00:27:12	1617	1	679
20120201	178836	521853	1	1	0551	0551	0551	0551	08:51:30	08:51:54	24	1	320
20120201	108955	y26148307123	1	2	0551	0551	0551	0551	04:06:18	04:06:34	16	1	46
20120201	188357	y36769294073	1	2	0551	0551	0551	0551	08:24:41	08:26:12	91	1	811
20120201	111608	y27659502438	1	2	0551	0551	0551	0551	08:37:12	08:41:37	265	1	214
20120201	124716	y41659050980	1	2	0551	0551	0551	0551	06:32:02	06:32:14	12	1	185
20120201	628546	y27036326549	1	2	0551	0551	0551	0551	08:15:03	08:15:52	49	1	75
20120201	646224	y33259107960	1	2	0551	0551	0551	0551	08:22:40	08:23:48	68	1	778
20120201	161836	6561593	1	1	0551	0553	0551	0553	08:42:43	08:43:33	50	1	129
20120201	674827	y61265521437	1	2	0551	0551	0551	0551	04:50:11	04:52:44	153	1	143
20120201	665412	y35359539223	1	2	0551	0551	0551	0551	04:51:24	04:52:48	84	1	287
20120201	1161790	y27671934683	1	2	0551	0551	0551	0551	06:18:58	06:19:19	21	1	8
20120201	983574	y27671738718	1	2	0551	0551	0551	0551	07:47:33	07:48:08	35	1	9939
20120201	307901	y26972146902	1	2	0551	0551	0551	0551	05:34:26	05:35:04	38	1	60
20120201	310413	y27040247893	1	2	0551	0551	0551	0551	06:59:21	06:59:33	12	1	403
20120201	785552	y41672110712	1	2	0551	0551	0551	0551	07:08:45	07:09:33	48	1	31
20120201	207909	g53759924	1	1	0551	021	0551	021	08:48:28	08:50:07	99	1	6
20120201	784233	935605	1	1	0551	0551	0551	0551	07:46:46	07:49:12	146	1	587
20120201	1182301	6450242	1	1	0551	0851	0551	0851	06:13:38	06:14:55	77	1	112
20120201	210589	226643	1	1	0551	0551	0551	0551	08:35:48	08:36:24	36	1	273
20120201	1165866	1249029	1	1	0551	0551	0551	0551	08:56:36	08:56:46	10	1	629
20120201	1189511	y40971795033	1	2	0551	0551	0551	0551	07:28:28	07:29:28	60	1	509
20120201	220410	y21641858603	1	3	0551	0551	0551	0551	08:01:12	08:01:31	19	1	488
20120201	732142	y36442582128	1	2	0551	0551	0551	0551	00:03:30	00:04:17	47	1	697
20120201	786764	201339	1	1	0551	0551	0551	0551	00:01:29	00:02:07	38	1	68
20120201	958474	y41671914369	1	2	0551	0551	0551	0551	23:57:32	00:07:45	613	1	340
20120201	239645	y26020827337	1	2	0551	0551	0551	0551	06:58:58	07:00:44	106	1	77
20120201	958600	5305621	1	1	0551	0551	0551	0551	02:55:31	02:56:29	58	1	538
20120201	654374	5716538	1	1	0551	0551	0551	0551	07:52:41	07:52:48	7	1	719
20120201	1159167	y25211917039	1	2	0551	0551	0551	0551	08:39:09	08:39:56	47	1	660
20120201	1202098	670274	1	1	0551	0551	0551	0551	05:47:25	05:47:47	22	1	184
20120201	656181	y21554726460	1	3	0551	0551	0551	0551	07:06:55	07:07:04	9	1	71
20120201	925560	4478805	1	1	0551	0551	0551	0551	05:04:01	05:04:10	9	1	226
20120201	1165140	848302	1	1	0551	0551	0551	0551	07:28:05	07:30:47	162	1	386
20120201	967501	y40959170533	1	2	0551	0551	0551	0551	07:59:11	08:00:16	65	1	729
20120201	1223563	y26971862653	1	2	0551	0551	0551	0551	00:08:39	00:10:37	118	1	658
20120201	312498	y60978400582	1	2	0551	0551	0551	0551	07:20:33	07:20:53	20	1	257
20120201	719407	y25632545408	1	2	0551	0551	0551	0551	01:02:46	01:03:25	39	1	715
20120201	321454	y27394823072	1	2	0551	021	0551	021	08:13:17	08:22:14	537	1	193
20120201	943088	489734	1	1	0551	0551	0551	0551	08:35:30	08:35:35	5	1	143
20120201	676752	y26020549689	1	2	0551	0551	0551	0551	08:41:23	08:42:06	43	1	121
20120201	1192153	4661514	1	1	0551	0551	0551	0551	08:07:57	08:08:17	20	1	159
20120201	674529	2296590	1	1	0551	0551	0551	0551	08:05:24	08:06:08	44	1	393
20120201	1192597	583324	1	1	0551	0551	0551	0551	07:16:13	07:16:45	32	1	442
20120201	1337589	5191464	1	1	0551	0551	0551	0551	00:54:57	00:55:09	12	1	212
20120201	1188540	y27740478592	1	2	0551	0551	0551	0551	00:50:06	00:50:59	53	1	694
20120201	1155577	996626	1	1	0551	0551	0551	0551	07:40:10	07:40:36	26	1	1314
20120201	940482	y38511888136	1	3	0551	0551	0551	0551	08:29:34	08:29:53	19	1	425
20120201	1144675	5657339	1	1	0551	0551	0551	0551	08:49:30	08:50:01	31	1	825
20120201	725269	y58058727644	1	2	0551	0551	0551	0551	07:51:42	07:54:49	187	1	577
20120201	405536	y61259399552	1	2	0551	0551	0551	0551	02:21:44	02:21:57	13	1	727
20120201	1019991	337105	1	1	0551	0551	0555	0551	07:53:34	07:59:30	356	2	23252
20120201	1017564	4219200	1	1	0551	0551	0551	0551	08:45:34	08:45:48	14	1	158
20120201	309301	735164	1	1	0551	0551	0551	0551	06:10:24	06:10:41	17	1	232
20120201	414262	913338	1	1	0551	0551	0551	0551	01:03:15	01:03:25	10	1	946
20120201	358837	y39631179421	1	3	0551	0551	0551	0551	07:18:28	07:19:28	60	1	694
20120201	254857	y22059344777	1	3	0551	0551	0551	0551	08:30:37	08:31:04	27	1	16
20120201	1171853	513638	1	1	0551	0551	0551	0551	00:09:43	00:15:45	362	1	4
20120201	345696	321734	1	1	0551	0551	0551	0551	09:11:02	09:12:34	92	1	170
20120201	344126	4842060	1	1	0551	0551	0551	0551	08:33:29	08:33:45	16	1	746
20120201	732490	6670866	1	1	0551	0551	0551	0551	08:36:10	08:36:46	36	1	452
20120201	772281	100101	1	1	0551	0551	0551	0551	07:11:27	07:11:41	14	1	253
20120201	402508	y24582793880	1	2	0551	0551	0551	0551	07:29:44	07:29:56	12	1	7698
20120201	402508	y24582793880	1	2	0551	0551	0551	0551	07:24:34	07:25:24	50	1	675
20120201	278861	y36771640662	1	2	0551	0551	0551	0551	04:52:22	04:52:33	11	1	94
20120201	1177019	y41671607321	1	2	0551	0551	0551	0551	06:32:03	06:32:33	30	1	329
20120201	932933	439997	1	1	0551	0551	0551	0551	07:08:57	07:09:08	11	1	13
20120201	248092	y27669187323	1	2	0551	0556	0551	0556	00:10:16	00:10:54	38	1	179
20120201	701520	y21554896833	1	3	0551	0551	0551	0551	08:40:40	08:41:36	56	1	119
20120201	780632	y41430332133	1	2	0551	0551	0551	0551	08:14:11	08:14:52	41	1	660
20120201	1215786	y26965949438	1	2	0551	0551	0551	0551	08:17:38	08:18:57	79	1	811
20120201	963440	y26965404082	1	2	0551	0551	0551	0551	08:40:22	08:40:52	30	1	788
20120201	457891	8158690	1	1	0551	0999	0551	0999	00:34:07	00:34:28	21	1	687
20120201	382794	y24582060854	1	2	0551	0553	0553	0553	00:02:23	00:03:33	70	3	1891
20120201	991090	y27728978138	1	2	0551	0551	0551	0551	08:34:30	08:34:42	12	1	37
20120201	711217	y27659497643	1	2	0551	0551	0551	0551	06:57:51	06:58:13	22	1	181
20120201	118009	y40612527649	1	2	0551	0551	0551	0551	08:03:04	08:03:23	19	1	335
20120201	661946	1179486	1	1	0551	0551	0551	0551	08:21:14	08:21:36	22	1	36
20120201	203064	y33259395086	1	2	0551	0551	0551	0551	06:07:55	06:10:01	126	1	662
20120201	946283	y57559866225	1	2	0551	0551	0551	0551	06:57:28	06:57:53	25	1	192
20120201	756859	y27729280349	1	2	0551	0551	0551	0551	08:28:20	08:30:25	125	1	232
20120201	288413	5179183	1	1	0551	0551	0551	0551	08:39:48	08:42:06	138	1	335
20120201	1266069	y21502010377	1	3	0551	0551	0551	0551	01:35:25	01:38:12	167	1	384
20120201	288330	y22163384433	1	3	0551	0551	0551	0551	06:12:56	06:13:34	38	1	329
20120201	825882	636539	1	1	0551	0551	0551	0551	08:12:21	08:15:24	183	1	699
20120201	385853	y26959506274	1	2	0551	0551	0551	0551	02:33:52	02:34:07	15	1	632
20120201	471593	7826512	1	1	0551	0551	0551	0551	07:04:49	07:05:52	63	1	141
20120201	684430	y25563165846	1	2	0551	0551	0551	0551	08:03:35	08:03:54	19	1	199
20120201	206922	y24371916199	1	2	0551	0551	0551	0551	07:53:45	07:55:03	78	1	412
20120201	1256404	1266593	1	1	0551	0551	0551	0551	08:01:43	08:02:02	19	1	214
20120201	1297075	y27740663700	1	2	0551	0551	0551	0551	07:29:13	07:33:38	265	1	141
20120201	1294132	y26971887307	1	2	0551	0551	0551	0551	23:17:03	00:32:34	4531	1	135
20120201	568200	y60211917137	1	3	0551	0551	0551	0551	01:50:45	01:51:38	53	1	830
20120201	103408	104000	1	1	0551	0551	0551	0551	00:41:40	00:42:05	25	1	493
20120201	1186019	y57765435834	1	2	0551	0551	0551	0551	06:41:46	06:41:53	7	1	60
20120201	681111	y58111893729	1	2	0551	0551	0551	0551	07:07:24	07:07:34	10	1	184
20120201	1146793	y27740363911	1	2	0551	0551	0551	0551	07:13:28	07:13:57	29	1	739
20120201	376071	8242911	1	1	0551	0551	0551	0551	07:02:46	07:03:00	14	1	699
20120201	434351	y35372278810	1	2	0551	0551	0551	0551	07:13:07	07:13:30	23	1	335
20120201	452084	y25432712306	1	2	0551	0551	0551	0551	23:33:22	00:01:48	1706	1	123
20120201	834046	y36654623111	1	2	0551	0565	0551	0565	07:25:18	07:25:49	31	1	163
20120201	370631	y24582831736	1	2	0551	0551	0551	0551	07:59:31	08:01:50	139	1	500
20120201	762182	y57552276069	1	2	0551	0556	0556	0556	08:36:42	08:39:22	160	3	55352
20120201	656307	5319412	1	1	0551	0551	0551	0551	07:02:20	07:03:03	43	1	715
20120201	450327	y40959120231	1	2	0551	0551	0551	0551	00:08:14	01:32:05	5031	1	10
20120201	555441	g77338227	1	1	0551	0579	0551	0579	23:51:52	00:30:49	2337	1	789
20120201	849200	585386	1	1	0551	0551	0551	0551	23:50:05	00:54:05	3840	1	80
20120201	506494	2114023	1	1	0551	0551	0551	0551	06:45:57	06:46:12	15	1	9025
20120201	1346355	90908	1	1	0551	0551	0551	0551	08:32:17	08:37:40	323	1	425
20120201	323471	1225331	1	1	0551	0551	0551	0551	08:48:41	08:49:15	34	1	626
20120201	1143282	290006	1	1	0551	0551	0551	0551	06:06:28	06:06:52	24	1	499
20120201	458873	y24511875669	1	2	0551	0551	0551	0551	23:31:28	00:02:07	1839	1	325
20120201	361223	y27313128340	1	2	0551	0551	0551	0551	00:24:12	00:24:40	28	1	639
20120201	1317686	y22903124679	1	3	0551	0551	0551	0551	07:22:34	07:22:44	10	1	43
